Index,Name,R DMX,G DMX,B DMX,W DMX,A DMX,sR,sG,sB,Brightness,Brightness Name,Color Group,Category,Temperature
440,R=85 (Dim) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=255 (Full),85,170,255,255,255,255,255,255,255,Full,white,neutral,neutral
453,R=85 (Dim) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=0 (Off),85,255,0,255,0,212,255,127,255,Full,yellow-green,warm,warm
454,R=85 (Dim) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=85 (Dim),85,255,0,255,85,255,255,127,255,Full,yellow,warm,warm
455,R=85 (Dim) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=170 (Mid),85,255,0,255,170,255,255,127,255,Full,yellow,warm,warm
456,R=85 (Dim) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=255 (Full),85,255,0,255,255,255,255,127,255,Full,yellow,warm,warm
465,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=0 (Off),85,255,85,170,0,170,255,170,255,Full,green,cool,neutral
466,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=85 (Dim),85,255,85,170,85,212,255,170,255,Full,green,cool,neutral
467,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=170 (Mid),85,255,85,170,170,255,255,170,255,Full,yellow,warm,warm
468,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=255 (Full),85,255,85,170,255,255,255,170,255,Full,yellow,warm,warm
469,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=0 (Off),85,255,85,255,0,212,255,212,255,Full,pastel teal,cool,neutral
470,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),85,255,85,255,85,255,255,212,255,Full,pastel yellow,warm,neutral
471,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),85,255,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
472,R=85 (Dim) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=255 (Full),85,255,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
481,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=0 (Off),85,255,170,170,0,170,255,255,255,Full,cyan,cool,cool
482,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=85 (Dim),85,255,170,170,85,212,255,255,255,Full,pastel cyan,cool,neutral
483,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=170 (Mid),85,255,170,170,170,255,255,255,255,Full,white,neutral,neutral
484,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=255 (Full),85,255,170,170,255,255,255,255,255,Full,white,neutral,neutral
485,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=0 (Off),85,255,170,255,0,212,255,255,255,Full,pastel cyan,cool,neutral
486,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),85,255,170,255,85,255,255,255,255,Full,white,neutral,neutral
487,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),85,255,170,255,170,255,255,255,255,Full,white,neutral,neutral
488,R=85 (Dim) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=255 (Full),85,255,170,255,255,255,255,255,255,Full,white,neutral,neutral
493,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=0 (Off),85,255,255,85,0,127,255,255,255,Full,cyan,cool,cool
494,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=85 (Dim),85,255,255,85,85,170,255,255,255,Full,cyan,cool,cool
495,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=170 (Mid),85,255,255,85,170,212,255,255,255,Full,pastel cyan,cool,neutral
496,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=255 (Full),85,255,255,85,255,255,255,255,255,Full,white,neutral,neutral
497,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=0 (Off),85,255,255,170,0,170,255,255,255,Full,cyan,cool,cool
498,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=85 (Dim),85,255,255,170,85,212,255,255,255,Full,pastel cyan,cool,neutral
499,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=170 (Mid),85,255,255,170,170,255,255,255,255,Full,white,neutral,neutral
500,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=255 (Full),85,255,255,170,255,255,255,255,255,Full,white,neutral,neutral
501,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=0 (Off),85,255,255,255,0,212,255,255,255,Full,pastel cyan,cool,neutral
502,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=85 (Dim),85,255,255,255,85,255,255,255,255,Full,white,neutral,neutral
503,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=170 (Mid),85,255,255,255,170,255,255,255,255,Full,white,neutral,neutral
504,R=85 (Dim) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=255 (Full),85,255,255,255,255,255,255,255,255,Full,white,neutral,neutral
581,R=170 (Mid) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=0 (Off),170,85,0,255,0,255,212,127,255,Full,orange,warm,warm
582,R=170 (Mid) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=85 (Dim),170,85,0,255,85,255,244,127,255,Full,orange,warm,warm
583,R=170 (Mid) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=170 (Mid),170,85,0,255,170,255,255,127,255,Full,yellow,warm,warm
584,R=170 (Mid) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=255 (Full),170,85,0,255,255,255,255,127,255,Full,yellow,warm,warm
597,R=170 (Mid) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=0 (Off),170,85,85,255,0,255,212,212,255,Full,pastel magenta,cool,neutral
598,R=170 (Mid) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),170,85,85,255,85,255,244,212,255,Full,pastel magenta,cool,neutral
599,R=170 (Mid) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),170,85,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
600,R=170 (Mid) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=255 (Full),170,85,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
613,R=170 (Mid) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=0 (Off),170,85,170,255,0,255,212,255,255,Full,pastel magenta,cool,neutral
614,R=170 (Mid) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),170,85,170,255,85,255,244,255,255,Full,white,neutral,neutral
615,R=170 (Mid) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),170,85,170,255,170,255,255,255,255,Full,white,neutral,neutral
616,R=170 (Mid) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=255 (Full),170,85,170,255,255,255,255,255,255,Full,white,neutral,neutral
629,R=170 (Mid) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=0 (Off),170,85,255,255,0,255,212,255,255,Full,pastel magenta,cool,neutral
630,R=170 (Mid) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=85 (Dim),170,85,255,255,85,255,244,255,255,Full,white,neutral,neutral
631,R=170 (Mid) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=170 (Mid),170,85,255,255,170,255,255,255,255,Full,white,neutral,neutral
632,R=170 (Mid) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=255 (Full),170,85,255,255,255,255,255,255,255,Full,white,neutral,neutral
641,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=0 (Off),170,170,0,170,0,255,255,85,255,Full,yellow,warm,warm
642,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=85 (Dim),170,170,0,170,85,255,255,85,255,Full,yellow,warm,warm
643,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=170 (Mid),170,170,0,170,170,255,255,85,255,Full,yellow,warm,warm
644,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=255 (Full),170,170,0,170,255,255,255,85,255,Full,yellow,warm,warm
645,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=0 (Off),170,170,0,255,0,255,255,127,255,Full,yellow,warm,warm
646,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=85 (Dim),170,170,0,255,85,255,255,127,255,Full,yellow,warm,warm
647,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=170 (Mid),170,170,0,255,170,255,255,127,255,Full,yellow,warm,warm
648,R=170 (Mid) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=255 (Full),170,170,0,255,255,255,255,127,255,Full,yellow,warm,warm
657,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=0 (Off),170,170,85,170,0,255,255,170,255,Full,yellow,warm,warm
658,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=85 (Dim),170,170,85,170,85,255,255,170,255,Full,yellow,warm,warm
659,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=170 (Mid),170,170,85,170,170,255,255,170,255,Full,yellow,warm,warm
660,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=255 (Full),170,170,85,170,255,255,255,170,255,Full,yellow,warm,warm
661,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=0 (Off),170,170,85,255,0,255,255,212,255,Full,pastel yellow,warm,neutral
662,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),170,170,85,255,85,255,255,212,255,Full,pastel yellow,warm,neutral
663,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),170,170,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
664,R=170 (Mid) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=255 (Full),170,170,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
669,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=0 (Off),170,170,170,85,0,212,212,212,255,Full,white,neutral,neutral
670,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=85 (Dim),170,170,170,85,85,255,244,212,255,Full,pastel magenta,cool,neutral
671,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=170 (Mid),170,170,170,85,170,255,255,212,255,Full,pastel yellow,warm,neutral
672,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=255 (Full),170,170,170,85,255,255,255,212,255,Full,pastel yellow,warm,neutral
673,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=0 (Off),170,170,170,170,0,255,255,255,255,Full,white,neutral,neutral
674,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=85 (Dim),170,170,170,170,85,255,255,255,255,Full,white,neutral,neutral
675,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=170 (Mid),170,170,170,170,170,255,255,255,255,Full,white,neutral,neutral
676,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=255 (Full),170,170,170,170,255,255,255,255,255,Full,white,neutral,neutral
677,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=0 (Off),170,170,170,255,0,255,255,255,255,Full,white,neutral,neutral
678,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),170,170,170,255,85,255,255,255,255,Full,white,neutral,neutral
679,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),170,170,170,255,170,255,255,255,255,Full,white,neutral,neutral
680,R=170 (Mid) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=255 (Full),170,170,170,255,255,255,255,255,255,Full,white,neutral,neutral
685,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=0 (Off),170,170,255,85,0,212,212,255,255,Full,pastel cyan,cool,neutral
686,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=85 (Dim),170,170,255,85,85,255,244,255,255,Full,white,neutral,neutral
687,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=170 (Mid),170,170,255,85,170,255,255,255,255,Full,white,neutral,neutral
688,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=255 (Full),170,170,255,85,255,255,255,255,255,Full,white,neutral,neutral
689,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=0 (Off),170,170,255,170,0,255,255,255,255,Full,white,neutral,neutral
690,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=85 (Dim),170,170,255,170,85,255,255,255,255,Full,white,neutral,neutral
691,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=170 (Mid),170,170,255,170,170,255,255,255,255,Full,white,neutral,neutral
692,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=255 (Full),170,170,255,170,255,255,255,255,255,Full,white,neutral,neutral
693,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=0 (Off),170,170,255,255,0,255,255,255,255,Full,white,neutral,neutral
694,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=85 (Dim),170,170,255,255,85,255,255,255,255,Full,white,neutral,neutral
695,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=170 (Mid),170,170,255,255,170,255,255,255,255,Full,white,neutral,neutral
696,R=170 (Mid) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=255 (Full),170,170,255,255,255,255,255,255,255,Full,white,neutral,neutral
701,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=0 (Off),170,255,0,85,0,212,255,42,255,Full,yellow-green,warm,very-warm
702,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=85 (Dim),170,255,0,85,85,255,255,42,255,Full,yellow,warm,very-warm
703,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=170 (Mid),170,255,0,85,170,255,255,42,255,Full,yellow,warm,very-warm
704,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=255 (Full),170,255,0,85,255,255,255,42,255,Full,yellow,warm,very-warm
705,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=0 (Off),170,255,0,170,0,255,255,85,255,Full,yellow,warm,warm
706,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=85 (Dim),170,255,0,170,85,255,255,85,255,Full,yellow,warm,warm
707,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=170 (Mid),170,255,0,170,170,255,255,85,255,Full,yellow,warm,warm
708,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=255 (Full),170,255,0,170,255,255,255,85,255,Full,yellow,warm,warm
709,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=0 (Off),170,255,0,255,0,255,255,127,255,Full,yellow,warm,warm
710,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=85 (Dim),170,255,0,255,85,255,255,127,255,Full,yellow,warm,warm
711,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=170 (Mid),170,255,0,255,170,255,255,127,255,Full,yellow,warm,warm
712,R=170 (Mid) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=255 (Full),170,255,0,255,255,255,255,127,255,Full,yellow,warm,warm
717,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=0 (Off),170,255,85,85,0,212,255,127,255,Full,yellow-green,warm,warm
718,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=85 (Dim),170,255,85,85,85,255,255,127,255,Full,yellow,warm,warm
719,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=170 (Mid),170,255,85,85,170,255,255,127,255,Full,yellow,warm,warm
720,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=255 (Full),170,255,85,85,255,255,255,127,255,Full,yellow,warm,warm
721,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=0 (Off),170,255,85,170,0,255,255,170,255,Full,yellow,warm,warm
722,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=85 (Dim),170,255,85,170,85,255,255,170,255,Full,yellow,warm,warm
723,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=170 (Mid),170,255,85,170,170,255,255,170,255,Full,yellow,warm,warm
724,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=255 (Full),170,255,85,170,255,255,255,170,255,Full,yellow,warm,warm
725,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=0 (Off),170,255,85,255,0,255,255,212,255,Full,pastel yellow,warm,neutral
726,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),170,255,85,255,85,255,255,212,255,Full,pastel yellow,warm,neutral
727,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),170,255,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
728,R=170 (Mid) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=255 (Full),170,255,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
729,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=0 (Off),170,255,170,0,0,170,255,170,255,Full,green,cool,neutral
730,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=85 (Dim),170,255,170,0,85,212,255,170,255,Full,green,cool,neutral
731,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=170 (Mid),170,255,170,0,170,255,255,170,255,Full,yellow,warm,warm
732,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=255 (Full),170,255,170,0,255,255,255,170,255,Full,yellow,warm,warm
733,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=0 (Off),170,255,170,85,0,212,255,212,255,Full,pastel teal,cool,neutral
734,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=85 (Dim),170,255,170,85,85,255,255,212,255,Full,pastel yellow,warm,neutral
735,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=170 (Mid),170,255,170,85,170,255,255,212,255,Full,pastel yellow,warm,neutral
736,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=255 (Full),170,255,170,85,255,255,255,212,255,Full,pastel yellow,warm,neutral
737,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=0 (Off),170,255,170,170,0,255,255,255,255,Full,white,neutral,neutral
738,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=85 (Dim),170,255,170,170,85,255,255,255,255,Full,white,neutral,neutral
739,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=170 (Mid),170,255,170,170,170,255,255,255,255,Full,white,neutral,neutral
740,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=255 (Full),170,255,170,170,255,255,255,255,255,Full,white,neutral,neutral
741,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=0 (Off),170,255,170,255,0,255,255,255,255,Full,white,neutral,neutral
742,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),170,255,170,255,85,255,255,255,255,Full,white,neutral,neutral
743,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),170,255,170,255,170,255,255,255,255,Full,white,neutral,neutral
744,R=170 (Mid) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=255 (Full),170,255,170,255,255,255,255,255,255,Full,white,neutral,neutral
745,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=0 (Off) + A=0 (Off),170,255,255,0,0,170,255,255,255,Full,cyan,cool,cool
746,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=0 (Off) + A=85 (Dim),170,255,255,0,85,212,255,255,255,Full,pastel cyan,cool,neutral
747,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=0 (Off) + A=170 (Mid),170,255,255,0,170,255,255,255,255,Full,white,neutral,neutral
748,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=0 (Off) + A=255 (Full),170,255,255,0,255,255,255,255,255,Full,white,neutral,neutral
749,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=0 (Off),170,255,255,85,0,212,255,255,255,Full,pastel cyan,cool,neutral
750,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=85 (Dim),170,255,255,85,85,255,255,255,255,Full,white,neutral,neutral
751,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=170 (Mid),170,255,255,85,170,255,255,255,255,Full,white,neutral,neutral
752,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=85 (Dim) + A=255 (Full),170,255,255,85,255,255,255,255,255,Full,white,neutral,neutral
753,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=0 (Off),170,255,255,170,0,255,255,255,255,Full,white,neutral,neutral
754,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=85 (Dim),170,255,255,170,85,255,255,255,255,Full,white,neutral,neutral
755,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=170 (Mid),170,255,255,170,170,255,255,255,255,Full,white,neutral,neutral
756,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=170 (Mid) + A=255 (Full),170,255,255,170,255,255,255,255,255,Full,white,neutral,neutral
757,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=0 (Off),170,255,255,255,0,255,255,255,255,Full,white,neutral,neutral
758,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=85 (Dim),170,255,255,255,85,255,255,255,255,Full,white,neutral,neutral
759,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=170 (Mid),170,255,255,255,170,255,255,255,255,Full,white,neutral,neutral
760,R=170 (Mid) + G=255 (Full) + B=255 (Full) + W=255 (Full) + A=255 (Full),170,255,255,255,255,255,255,255,255,Full,white,neutral,neutral
837,R=255 (Full) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=0 (Off),255,85,0,255,0,255,212,127,255,Full,orange,warm,warm
838,R=255 (Full) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=85 (Dim),255,85,0,255,85,255,244,127,255,Full,orange,warm,warm
839,R=255 (Full) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=170 (Mid),255,85,0,255,170,255,255,127,255,Full,yellow,warm,warm
840,R=255 (Full) + G=85 (Dim) + B=0 (Off) + W=255 (Full) + A=255 (Full),255,85,0,255,255,255,255,127,255,Full,yellow,warm,warm
853,R=255 (Full) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=0 (Off),255,85,85,255,0,255,212,212,255,Full,pastel magenta,cool,neutral
854,R=255 (Full) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),255,85,85,255,85,255,244,212,255,Full,pastel magenta,cool,neutral
855,R=255 (Full) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),255,85,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
856,R=255 (Full) + G=85 (Dim) + B=85 (Dim) + W=255 (Full) + A=255 (Full),255,85,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
869,R=255 (Full) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=0 (Off),255,85,170,255,0,255,212,255,255,Full,pastel magenta,cool,neutral
870,R=255 (Full) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),255,85,170,255,85,255,244,255,255,Full,white,neutral,neutral
871,R=255 (Full) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),255,85,170,255,170,255,255,255,255,Full,white,neutral,neutral
872,R=255 (Full) + G=85 (Dim) + B=170 (Mid) + W=255 (Full) + A=255 (Full),255,85,170,255,255,255,255,255,255,Full,white,neutral,neutral
885,R=255 (Full) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=0 (Off),255,85,255,255,0,255,212,255,255,Full,pastel magenta,cool,neutral
886,R=255 (Full) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=85 (Dim),255,85,255,255,85,255,244,255,255,Full,white,neutral,neutral
887,R=255 (Full) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=170 (Mid),255,85,255,255,170,255,255,255,255,Full,white,neutral,neutral
888,R=255 (Full) + G=85 (Dim) + B=255 (Full) + W=255 (Full) + A=255 (Full),255,85,255,255,255,255,255,255,255,Full,white,neutral,neutral
897,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=0 (Off),255,170,0,170,0,255,255,85,255,Full,yellow,warm,warm
898,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=85 (Dim),255,170,0,170,85,255,255,85,255,Full,yellow,warm,warm
899,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=170 (Mid),255,170,0,170,170,255,255,85,255,Full,yellow,warm,warm
900,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=170 (Mid) + A=255 (Full),255,170,0,170,255,255,255,85,255,Full,yellow,warm,warm
901,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=0 (Off),255,170,0,255,0,255,255,127,255,Full,yellow,warm,warm
902,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=85 (Dim),255,170,0,255,85,255,255,127,255,Full,yellow,warm,warm
903,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=170 (Mid),255,170,0,255,170,255,255,127,255,Full,yellow,warm,warm
904,R=255 (Full) + G=170 (Mid) + B=0 (Off) + W=255 (Full) + A=255 (Full),255,170,0,255,255,255,255,127,255,Full,yellow,warm,warm
909,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=85 (Dim) + A=0 (Off),255,170,85,85,0,255,212,127,255,Full,orange,warm,warm
910,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=85 (Dim) + A=85 (Dim),255,170,85,85,85,255,244,127,255,Full,orange,warm,warm
911,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=85 (Dim) + A=170 (Mid),255,170,85,85,170,255,255,127,255,Full,yellow,warm,warm
